epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1368,153.199,0.27988,0.22744,0.79938,0.95574,0.99709,0.99361,0.96874,0.18898,0.18144,0.76107,0.00864667,0.00864667,0.00864667
1369,168.293,0.27249,0.21776,0.79451,0.95692,0.99721,0.99361,0.96984,0.18511,0.17985,0.7613,0.00864568,0.00864568,0.00864568
1370,199.787,0.26314,0.21765,0.79624,0.95902,0.99723,0.99333,0.97359,0.18389,0.17854,0.76153,0.00864469,0.00864469,0.00864469
1371,218.376,0.27004,0.21826,0.78952,0.9572,0.99733,0.99315,0.97342,0.18785,0.18221,0.76221,0.0086437,0.0086437,0.0086437
1372,234.954,0.27514,0.2268,0.79582,0.95402,0.99669,0.99301,0.97069,0.19047,0.17985,0.76326,0.00864271,0.00864271,0.00864271
1373,249.675,0.26793,0.21383,0.79586,0.95514,0.99607,0.99315,0.96922,0.18968,0.17945,0.76327,0.00864172,0.00864172,0.00864172
1374,264.616,0.26632,0.21313,0.78864,0.95394,0.99534,0.99333,0.96498,0.19242,0.17971,0.76339,0.00864073,0.00864073,0.00864073
1375,280.835,0.26231,0.2167,0.78293,0.96014,0.99379,0.99333,0.96202,0.1901,0.17921,0.76279,0.00863974,0.00863974,0.00863974
1376,296.129,0.26693,0.21406,0.79095,0.96451,0.99069,0.99333,0.96417,0.18836,0.17916,0.76219,0.00863875,0.00863875,0.00863875
1358,15.393,0.25107,0.22362,0.79356,0.96127,0.98349,0.99333,0.97475,0.19185,0.18319,0.75944,0.00865657,0.00865657,0.00865657
1358,13.3367,0.25107,0.22362,0.79356,0.96127,0.98349,0.99333,0.97475,0.19185,0.18319,0.75944,0.00865657,0.00865657,0.00865657
1359,29.1049,0.26996,0.22868,0.7922,0.95985,0.9956,0.99361,0.97423,0.1941,0.18299,0.7595,0.00865558,0.00865558,0.00865558
1360,43.8804,0.27045,0.22451,0.79529,0.95412,0.996,0.99361,0.96901,0.19056,0.18318,0.75969,0.00865459,0.00865459,0.00865459
1361,58.6773,0.28212,0.23033,0.80015,0.9469,0.996,0.99361,0.96748,0.18829,0.18415,0.7593,0.0086536,0.0086536,0.0086536
1362,73.4996,0.26613,0.22097,0.79564,0.92835,0.996,0.99361,0.96585,0.18806,0.18339,0.76035,0.00865261,0.00865261,0.00865261
1363,88.4196,0.28118,0.22252,0.79313,0.91433,0.996,0.99361,0.96614,0.19166,0.18451,0.76164,0.00865162,0.00865162,0.00865162
1364,103.011,0.27454,0.22577,0.79589,0.9262,0.9901,0.99361,0.96437,0.1937,0.18384,0.76156,0.00865063,0.00865063,0.00865063
1365,117.52,0.26316,0.22141,0.79169,0.92925,0.99106,0.99361,0.96866,0.19232,0.18169,0.76173,0.00864964,0.00864964,0.00864964
1366,132.04,0.27472,0.22274,0.8004,0.94048,0.99572,0.99361,0.96999,0.18783,0.18169,0.7608,0.00864865,0.00864865,0.00864865
1367,146.954,0.27112,0.21379,0.79443,0.96049,0.99447,0.99361,0.97293,0.18836,0.18316,0.76086,0.00864766,0.00864766,0.00864766
1368,160.981,0.27988,0.22744,0.79938,0.95574,0.99709,0.99361,0.96874,0.18898,0.18144,0.76107,0.00864667,0.00864667,0.00864667
1369,174.778,0.27249,0.21776,0.79451,0.95692,0.99721,0.99361,0.96984,0.18511,0.17985,0.7613,0.00864568,0.00864568,0.00864568
1370,188.855,0.26314,0.21765,0.79624,0.95902,0.99723,0.99333,0.97359,0.18389,0.17854,0.76153,0.00864469,0.00864469,0.00864469
1371,203.439,0.27004,0.21826,0.78952,0.9572,0.99733,0.99315,0.97342,0.18785,0.18221,0.76221,0.0086437,0.0086437,0.0086437
1372,218.156,0.27514,0.2268,0.79582,0.95402,0.99669,0.99301,0.97069,0.19047,0.17985,0.76326,0.00864271,0.00864271,0.00864271
1373,232.934,0.26793,0.21383,0.79586,0.95514,0.99607,0.99315,0.96922,0.18968,0.17945,0.76327,0.00864172,0.00864172,0.00864172
1374,247.062,0.26632,0.21313,0.78864,0.95394,0.99534,0.99333,0.96498,0.19242,0.17971,0.76339,0.00864073,0.00864073,0.00864073
1375,261.377,0.26231,0.2167,0.78293,0.96014,0.99379,0.99333,0.96202,0.1901,0.17921,0.76279,0.00863974,0.00863974,0.00863974
1376,275.421,0.26693,0.21406,0.79095,0.96451,0.99069,0.99333,0.96417,0.18836,0.17916,0.76219,0.00863875,0.00863875,0.00863875
1377,290.389,0.27648,0.22843,0.79022,0.96502,0.98906,0.99333,0.96538,0.18904,0.1789,0.76185,0.00863776,0.00863776,0.00863776
1378,305.633,0.26994,0.22924,0.7847,0.96659,0.98413,0.99315,0.96093,0.18708,0.17919,0.7615,0.00863677,0.00863677,0.00863677
1379,320.249,0.27475,0.23568,0.78616,0.96306,0.98442,0.99333,0.96008,0.18625,0.17831,0.76145,0.00863578,0.00863578,0.00863578
1380,335.227,0.25474,0.2313,0.79008,0.96332,0.98433,0.99333,0.96233,0.18261,0.17715,0.76161,0.00863479,0.00863479,0.00863479
1381,372.569,0.26582,0.22641,0.78599,0.95913,0.98878,0.99333,0.96175,0.18522,0.1762,0.76249,0.0086338,0.0086338,0.0086338
1382,389.264,0.2761,0.22832,0.8013,0.94771,0.99237,0.99361,0.96275,0.18755,0.17564,0.76331,0.00863281,0.00863281,0.00863281
1383,406.212,0.27045,0.22557,0.80163,0.94254,0.99241,0.99361,0.96068,0.1917,0.17684,0.76393,0.00863182,0.00863182,0.00863182
1384,422.167,0.25651,0.21833,0.7966,0.94123,0.98598,0.99361,0.96164,0.19299,0.17545,0.76431,0.00863083,0.00863083,0.00863083
1385,437.384,0.25704,0.207,0.78341,0.94593,0.98303,0.99361,0.96392,0.18512,0.17394,0.76393,0.00862984,0.00862984,0.00862984
1386,452.794,0.25962,0.22214,0.79524,0.94084,0.98308,0.99361,0.96675,0.18536,0.17469,0.76387,0.00862885,0.00862885,0.00862885
1387,468.377,0.26553,0.22543,0.79952,0.93014,0.99379,0.99361,0.9679,0.1839,0.17286,0.76389,0.00862786,0.00862786,0.00862786
1388,483.698,0.26514,0.21954,0.79458,0.94383,0.99319,0.99361,0.97321,0.18382,0.17287,0.76455,0.00862687,0.00862687,0.00862687
1389,498.314,0.27048,0.22365,0.79014,0.95234,0.99285,0.99361,0.97355,0.18014,0.17292,0.76452,0.00862588,0.00862588,0.00862588
1390,514.759,0.25291,0.21262,0.79007,0.95587,0.97942,0.99361,0.96979,0.17949,0.17149,0.76489,0.00862489,0.00862489,0.00862489
1391,529.096,0.26381,0.21903,0.79323,0.94547,0.99378,0.99333,0.97074,0.18294,0.17306,0.76537,0.0086239,0.0086239,0.0086239
1392,545.253,0.27128,0.22719,0.79966,0.96231,0.98534,0.99361,0.97553,0.18557,0.17323,0.76619,0.00862291,0.00862291,0.00862291
1393,559.766,0.27087,0.22656,0.79198,0.95839,0.98682,0.99361,0.97832,0.18253,0.17111,0.76636,0.00862192,0.00862192,0.00862192
1394,575.765,0.28464,0.22198,0.7966,0.96364,0.98393,0.99361,0.97481,0.186,0.17297,0.76649,0.00862093,0.00862093,0.00862093
1395,591.86,0.26001,0.22193,0.79823,0.96132,0.98553,0.99361,0.97664,0.18515,0.17276,0.7659,0.00861994,0.00861994,0.00861994
1396,608.483,0.27811,0.21748,0.78889,0.96058,0.98562,0.99333,0.97487,0.18454,0.17386,0.76507,0.00861895,0.00861895,0.00861895
1397,623.643,0.26444,0.21581,0.79042,0.9645,0.98576,0.99333,0.97404,0.18669,0.17291,0.76536,0.00861796,0.00861796,0.00861796
1398,639.148,0.27093,0.21081,0.79298,0.96776,0.98528,0.99361,0.97337,0.18863,0.17189,0.7654,0.00861697,0.00861697,0.00861697
1399,653.94,0.27037,0.22402,0.78943,0.96544,0.99178,0.99361,0.97364,0.18626,0.16999,0.76479,0.00861598,0.00861598,0.00861598
1400,668.221,0.26871,0.21377,0.79052,0.96509,0.99358,0.99361,0.97543,0.18596,0.17111,0.76403,0.00861499,0.00861499,0.00861499
1401,682.879,0.26416,0.21177,0.79657,0.95993,0.99409,0.99361,0.9752,0.1875,0.17438,0.76354,0.008614,0.008614,0.008614
1402,701.155,0.27436,0.22118,0.79512,0.96047,0.9862,0.99315,0.97153,0.18518,0.17569,0.76156,0.00861301,0.00861301,0.00861301
1403,716.771,0.26948,0.22619,0.78239,0.95881,0.97904,0.99283,0.97369,0.18844,0.17891,0.76025,0.00861202,0.00861202,0.00861202
1404,733.588,0.27796,0.2133,0.78355,0.96712,0.97817,0.99254,0.97358,0.19246,0.18144,0.76031,0.00861103,0.00861103,0.00861103
1405,748.629,0.29086,0.22269,0.80291,0.96219,0.98808,0.99254,0.97408,0.18769,0.17987,0.76004,0.00861004,0.00861004,0.00861004
1406,764.736,0.2809,0.21974,0.79202,0.95656,0.99185,0.99186,0.97393,0.18908,0.18217,0.76031,0.00860905,0.00860905,0.00860905
1407,780.143,0.27133,0.21808,0.79231,0.96502,0.97824,0.9919,0.97494,0.18956,0.18155,0.76126,0.00860806,0.00860806,0.00860806
1408,796.183,0.26785,0.21462,0.79866,0.95449,0.98033,0.99256,0.97402,0.18676,0.18104,0.7622,0.00860707,0.00860707,0.00860707
1409,812,0.26562,0.21345,0.79232,0.96144,0.99268,0.99264,0.9732,0.18944,0.18095,0.76274,0.00860608,0.00860608,0.00860608
1410,828.419,0.26027,0.21479,0.78555,0.96676,0.9922,0.99283,0.97862,0.18949,0.17932,0.76235,0.00860509,0.00860509,0.00860509
1411,845.646,0.27718,0.22288,0.78653,0.96921,0.99221,0.99291,0.97483,0.19039,0.17984,0.76283,0.0086041,0.0086041,0.0086041
1412,862.068,0.26826,0.21977,0.79575,0.96689,0.99396,0.99361,0.97698,0.19268,0.1786,0.76304,0.00860311,0.00860311,0.00860311
1413,876.911,0.27212,0.22689,0.78701,0.96105,0.99501,0.99361,0.97369,0.18518,0.1755,0.762,0.00860212,0.00860212,0.00860212
1414,891.318,0.27271,0.22266,0.78864,0.95625,0.9951,0.99361,0.97288,0.18532,0.17474,0.76207,0.00860113,0.00860113,0.00860113
1415,906.425,0.26538,0.2243,0.78942,0.9567,0.98177,0.99361,0.96861,0.18321,0.17331,0.76228,0.00860014,0.00860014,0.00860014
1416,921.121,0.27819,0.23006,0.79447,0.95833,0.96844,0.99333,0.97156,0.18207,0.17546,0.76258,0.00859915,0.00859915,0.00859915
1417,935.589,0.26415,0.22288,0.79427,0.94217,0.98193,0.99333,0.96934,0.18453,0.17669,0.76307,0.00859816,0.00859816,0.00859816
1418,950.946,0.26021,0.21973,0.79151,0.9375,0.99544,0.99333,0.96815,0.18509,0.17256,0.76302,0.00859717,0.00859717,0.00859717
1419,968.039,0.27014,0.22243,0.79382,0.95087,0.99549,0.99333,0.96737,0.18606,0.17226,0.76304,0.00859618,0.00859618,0.00859618
1420,983.337,0.26004,0.21823,0.79465,0.94898,0.99629,0.99345,0.96575,0.1837,0.17192,0.76207,0.00859519,0.00859519,0.00859519
1421,998.192,0.27535,0.22252,0.79736,0.94922,0.99629,0.99345,0.96593,0.18419,0.17337,0.76182,0.0085942,0.0085942,0.0085942
1422,1013.94,0.27388,0.22893,0.79518,0.94219,0.99627,0.99345,0.96931,0.18831,0.17795,0.76133,0.00859321,0.00859321,0.00859321
1423,1029.6,0.27081,0.2246,0.798,0.93213,0.99639,0.99373,0.96555,0.18934,0.17796,0.76192,0.00859222,0.00859222,0.00859222
1424,1044.28,0.27028,0.22094,0.80274,0.92612,0.98301,0.99373,0.96163,0.19353,0.18074,0.76275,0.00859123,0.00859123,0.00859123
1425,1058.5,0.26185,0.2175,0.8056,0.92564,0.99625,0.99373,0.96278,0.19254,0.17901,0.76247,0.00859024,0.00859024,0.00859024
1426,1074.77,0.28329,0.23369,0.78879,0.94838,0.99587,0.99327,0.9607,0.18913,0.17677,0.76245,0.00858925,0.00858925,0.00858925
1427,1089.5,0.28223,0.23001,0.79917,0.96504,0.9938,0.99313,0.96136,0.18935,0.17756,0.76185,0.00858826,0.00858826,0.00858826
1428,1104.09,0.26208,0.21691,0.7941,0.96354,0.99366,0.99303,0.96079,0.18756,0.17886,0.7613,0.00858727,0.00858727,0.00858727
1429,1119.23,0.2711,0.22358,0.7903,0.96374,0.99293,0.99303,0.96492,0.18967,0.17997,0.76127,0.00858628,0.00858628,0.00858628
1430,1162.28,0.27279,0.21917,0.79724,0.95817,0.9935,0.99303,0.96498,0.19017,0.18004,0.76165,0.00858529,0.00858529,0.00858529
1431,1177.83,0.2715,0.22689,0.80022,0.95985,0.99365,0.99296,0.96465,0.18875,0.17892,0.76215,0.0085843,0.0085843,0.0085843
1432,1195,0.28543,0.24087,0.78716,0.96812,0.99461,0.99259,0.96384,0.18777,0.18013,0.76207,0.00858331,0.00858331,0.00858331
1433,1212.17,0.27185,0.23946,0.8015,0.96992,0.99373,0.99253,0.96636,0.18669,0.17978,0.76183,0.00858232,0.00858232,0.00858232
1434,1228.51,0.26793,0.23024,0.80431,0.96862,0.99386,0.99235,0.96804,0.18764,0.17933,0.76156,0.00858133,0.00858133,0.00858133
1435,1244.91,0.29003,0.22898,0.79808,0.96282,0.9947,0.99233,0.9694,0.19029,0.17787,0.76182,0.00858034,0.00858034,0.00858034
1436,1260.7,0.27115,0.22819,0.79318,0.96147,0.99618,0.99233,0.96511,0.1919,0.17724,0.76214,0.00857935,0.00857935,0.00857935
1437,1288.95,0.27698,0.23416,0.79441,0.96108,0.99711,0.99232,0.96896,0.18995,0.17519,0.76196,0.00857836,0.00857836,0.00857836
1438,1304.87,0.28383,0.24015,0.80684,0.96368,0.99733,0.99231,0.96307,0.19088,0.17559,0.76171,0.00857737,0.00857737,0.00857737
1439,1321.99,0.28735,0.24085,0.79141,0.96145,0.996,0.9923,0.96722,0.18842,0.17697,0.76053,0.00857638,0.00857638,0.00857638
1440,1338.25,0.2831,0.2341,0.7931,0.96119,0.996,0.99232,0.96415,0.18718,0.17608,0.76051,0.00857539,0.00857539,0.00857539
1441,1354.03,0.28698,0.24348,0.79653,0.95902,0.996,0.99232,0.96485,0.18953,0.17701,0.76089,0.0085744,0.0085744,0.0085744
1442,1369.01,0.28693,0.24554,0.79913,0.96311,0.996,0.9923,0.96902,0.19133,0.17619,0.7614,0.00857341,0.00857341,0.00857341
1443,1384.68,0.28481,0.2378,0.79172,0.96276,0.996,0.99227,0.96886,0.19419,0.17533,0.76213,0.00857242,0.00857242,0.00857242
1444,1399.89,0.27199,0.23146,0.80023,0.96242,0.996,0.99227,0.97018,0.19268,0.17573,0.76139,0.00857143,0.00857143,0.00857143
1445,1414.54,0.28422,0.23858,0.79627,0.96226,0.996,0.99228,0.96746,0.18831,0.1745,0.76068,0.00857044,0.00857044,0.00857044
1446,1431.09,0.28506,0.23351,0.79226,0.96199,0.99592,0.99227,0.97129,0.18525,0.17687,0.75995,0.00856945,0.00856945,0.00856945
1447,1460.7,0.27316,0.2359,0.80422,0.96408,0.99596,0.99227,0.97317,0.18296,0.17746,0.75988,0.00856846,0.00856846,0.00856846
1448,1478.34,0.28993,0.23878,0.80327,0.96613,0.996,0.99226,0.97338,0.1848,0.18129,0.7602,0.00856747,0.00856747,0.00856747
1449,1493.65,0.27774,0.2403,0.79442,0.96701,0.98267,0.99226,0.96981,0.18851,0.18408,0.76054,0.00856648,0.00856648,0.00856648
1450,1509.01,0.28359,0.24296,0.79722,0.95794,0.98267,0.99225,0.967,0.18825,0.18188,0.76079,0.00856549,0.00856549,0.00856549
1451,1525.41,0.28053,0.24157,0.79393,0.95699,0.98267,0.99225,0.96973,0.1885,0.18211,0.76115,0.0085645,0.0085645,0.0085645
1452,1540.44,0.31372,0.27242,0.81082,0.95088,0.996,0.99226,0.9641,0.18745,0.18085,0.76191,0.00856351,0.00856351,0.00856351
1453,1574.81,0.28671,0.24679,0.79625,0.95667,0.996,0.99226,0.96575,0.18687,0.18023,0.7622,0.00856252,0.00856252,0.00856252
1454,1591.46,0.281,0.24466,0.80996,0.95202,0.98267,0.99227,0.96677,0.19246,0.18128,0.76366,0.00856153,0.00856153,0.00856153
1455,1607.64,0.30498,0.25644,0.80847,0.93807,0.98267,0.99231,0.96953,0.19423,0.1809,0.76459,0.00856054,0.00856054,0.00856054
1456,1623.4,0.30219,0.25778,0.81129,0.94933,0.956,0.99234,0.96387,0.19553,0.18109,0.76465,0.00855955,0.00855955,0.00855955
1457,1639.48,0.30542,0.26526,0.80129,0.94616,0.96938,0.99235,0.96471,0.19346,0.18158,0.76446,0.00855856,0.00855856,0.00855856
1458,1664.09,0.31318,0.26092,0.80941,0.94732,0.97041,0.99237,0.95972,0.19608,0.18127,0.76532,0.00855757,0.00855757,0.00855757
1358,17.2575,0.25107,0.22362,0.79356,0.96127,0.98349,0.99333,0.97475,0.19185,0.18319,0.75944,0.00865657,0.00865657,0.00865657
1359,33.5717,0.26996,0.22868,0.7922,0.95985,0.9956,0.99361,0.97423,0.1941,0.18299,0.7595,0.00865558,0.00865558,0.00865558
1360,49.4997,0.27045,0.22451,0.79529,0.95412,0.996,0.99361,0.96901,0.19056,0.18318,0.75969,0.00865459,0.00865459,0.00865459
1361,65.4284,0.28212,0.23033,0.80015,0.9469,0.996,0.99361,0.96748,0.18829,0.18415,0.7593,0.0086536,0.0086536,0.0086536
1362,80.5137,0.26613,0.22097,0.79564,0.92835,0.996,0.99361,0.96585,0.18806,0.18339,0.76035,0.00865261,0.00865261,0.00865261
1363,95.5466,0.28118,0.22252,0.79313,0.91433,0.996,0.99361,0.96614,0.19166,0.18451,0.76164,0.00865162,0.00865162,0.00865162
1364,110.388,0.27454,0.22577,0.79589,0.9262,0.9901,0.99361,0.96437,0.1937,0.18384,0.76156,0.00865063,0.00865063,0.00865063
1365,124.733,0.26316,0.22141,0.79169,0.92925,0.99106,0.99361,0.96866,0.19232,0.18169,0.76173,0.00864964,0.00864964,0.00864964
1366,139.789,0.27472,0.22274,0.8004,0.94048,0.99572,0.99361,0.96999,0.18783,0.18169,0.7608,0.00864865,0.00864865,0.00864865
1358,15.7213,0.25107,0.22362,0.79356,0.96127,0.98349,0.99333,0.97475,0.19185,0.18319,0.75944,0.00865657,0.00865657,0.00865657
1359,29.6457,0.26996,0.22868,0.7922,0.95985,0.9956,0.99361,0.97423,0.1941,0.18299,0.7595,0.00865558,0.00865558,0.00865558
1360,44.4375,0.27045,0.22451,0.79529,0.95412,0.996,0.99361,0.96901,0.19056,0.18318,0.75969,0.00865459,0.00865459,0.00865459
1361,58.7672,0.28212,0.23033,0.80015,0.9469,0.996,0.99361,0.96748,0.18829,0.18415,0.7593,0.0086536,0.0086536,0.0086536
1362,74.0033,0.26613,0.22097,0.79564,0.92835,0.996,0.99361,0.96585,0.18806,0.18339,0.76035,0.00865261,0.00865261,0.00865261
1363,88.9279,0.28118,0.22252,0.79313,0.91433,0.996,0.99361,0.96614,0.19166,0.18451,0.76164,0.00865162,0.00865162,0.00865162
1364,103.369,0.27454,0.22577,0.79589,0.9262,0.9901,0.99361,0.96437,0.1937,0.18384,0.76156,0.00865063,0.00865063,0.00865063
1365,116.943,0.26316,0.22141,0.79169,0.92925,0.99106,0.99361,0.96866,0.19232,0.18169,0.76173,0.00864964,0.00864964,0.00864964
1366,130.64,0.27472,0.22274,0.8004,0.94048,0.99572,0.99361,0.96999,0.18783,0.18169,0.7608,0.00864865,0.00864865,0.00864865
1367,146.165,0.27112,0.21379,0.79443,0.96049,0.99447,0.99361,0.97293,0.18836,0.18316,0.76086,0.00864766,0.00864766,0.00864766
1368,160.692,0.27988,0.22744,0.79938,0.95574,0.99709,0.99361,0.96874,0.18898,0.18144,0.76107,0.00864667,0.00864667,0.00864667
1369,175.307,0.27249,0.21776,0.79451,0.95692,0.99721,0.99361,0.96984,0.18511,0.17985,0.7613,0.00864568,0.00864568,0.00864568
1370,190.818,0.26314,0.21765,0.79624,0.95902,0.99723,0.99333,0.97359,0.18389,0.17854,0.76153,0.00864469,0.00864469,0.00864469
1371,206.589,0.27004,0.21826,0.78952,0.9572,0.99733,0.99315,0.97342,0.18785,0.18221,0.76221,0.0086437,0.0086437,0.0086437
1372,222.92,0.27514,0.2268,0.79582,0.95402,0.99669,0.99301,0.97069,0.19047,0.17985,0.76326,0.00864271,0.00864271,0.00864271
1373,237.347,0.26793,0.21383,0.79586,0.95514,0.99607,0.99315,0.96922,0.18968,0.17945,0.76327,0.00864172,0.00864172,0.00864172
1374,251.805,0.26632,0.21313,0.78864,0.95394,0.99534,0.99333,0.96498,0.19242,0.17971,0.76339,0.00864073,0.00864073,0.00864073
1375,266.643,0.26231,0.2167,0.78293,0.96014,0.99379,0.99333,0.96202,0.1901,0.17921,0.76279,0.00863974,0.00863974,0.00863974
1376,281.45,0.26693,0.21406,0.79095,0.96451,0.99069,0.99333,0.96417,0.18836,0.17916,0.76219,0.00863875,0.00863875,0.00863875
1377,296.55,0.27648,0.22843,0.79022,0.96502,0.98906,0.99333,0.96538,0.18904,0.1789,0.76185,0.00863776,0.00863776,0.00863776
1378,312.48,0.26994,0.22924,0.7847,0.96659,0.98413,0.99315,0.96093,0.18708,0.17919,0.7615,0.00863677,0.00863677,0.00863677
1379,327.875,0.27475,0.23568,0.78616,0.96306,0.98442,0.99333,0.96008,0.18625,0.17831,0.76145,0.00863578,0.00863578,0.00863578
1380,343.672,0.25474,0.2313,0.79008,0.96332,0.98433,0.99333,0.96233,0.18261,0.17715,0.76161,0.00863479,0.00863479,0.00863479
1381,358.955,0.26582,0.22641,0.78599,0.95913,0.98878,0.99333,0.96175,0.18522,0.1762,0.76249,0.0086338,0.0086338,0.0086338
1382,373.707,0.2761,0.22832,0.8013,0.94771,0.99237,0.99361,0.96275,0.18755,0.17564,0.76331,0.00863281,0.00863281,0.00863281
1383,388.788,0.27045,0.22557,0.80163,0.94254,0.99241,0.99361,0.96068,0.1917,0.17684,0.76393,0.00863182,0.00863182,0.00863182
1384,403.88,0.25651,0.21833,0.7966,0.94123,0.98598,0.99361,0.96164,0.19299,0.17545,0.76431,0.00863083,0.00863083,0.00863083
1385,418.392,0.25704,0.207,0.78341,0.94593,0.98303,0.99361,0.96392,0.18512,0.17394,0.76393,0.00862984,0.00862984,0.00862984
1386,433.772,0.25962,0.22214,0.79524,0.94084,0.98308,0.99361,0.96675,0.18536,0.17469,0.76387,0.00862885,0.00862885,0.00862885
1387,448.604,0.26553,0.22543,0.79952,0.93014,0.99379,0.99361,0.9679,0.1839,0.17286,0.76389,0.00862786,0.00862786,0.00862786
1388,463.272,0.26514,0.21954,0.79458,0.94383,0.99319,0.99361,0.97321,0.18382,0.17287,0.76455,0.00862687,0.00862687,0.00862687
1389,477.497,0.27048,0.22365,0.79014,0.95234,0.99285,0.99361,0.97355,0.18014,0.17292,0.76452,0.00862588,0.00862588,0.00862588
1390,493.328,0.25291,0.21262,0.79007,0.95587,0.97942,0.99361,0.96979,0.17949,0.17149,0.76489,0.00862489,0.00862489,0.00862489
1358,16.7416,0.25107,0.22362,0.79356,0.96127,0.98349,0.99333,0.97475,0.19185,0.18319,0.75944,0.00865657,0.00865657,0.00865657
1359,32.0235,0.26996,0.22868,0.7922,0.95985,0.9956,0.99361,0.97423,0.1941,0.18299,0.7595,0.00865558,0.00865558,0.00865558
1360,46.9095,0.27045,0.22451,0.79529,0.95412,0.996,0.99361,0.96901,0.19056,0.18318,0.75969,0.00865459,0.00865459,0.00865459
1361,61.7736,0.28212,0.23033,0.80015,0.9469,0.996,0.99361,0.96748,0.18829,0.18415,0.7593,0.0086536,0.0086536,0.0086536
1362,76.4982,0.26613,0.22097,0.79564,0.92835,0.996,0.99361,0.96585,0.18806,0.18339,0.76035,0.00865261,0.00865261,0.00865261
1363,91.3239,0.28118,0.22252,0.79313,0.91433,0.996,0.99361,0.96614,0.19166,0.18451,0.76164,0.00865162,0.00865162,0.00865162
1364,106.358,0.27454,0.22577,0.79589,0.9262,0.9901,0.99361,0.96437,0.1937,0.18384,0.76156,0.00865063,0.00865063,0.00865063
1365,120.475,0.26316,0.22141,0.79169,0.92925,0.99106,0.99361,0.96866,0.19232,0.18169,0.76173,0.00864964,0.00864964,0.00864964
1366,134.783,0.27472,0.22274,0.8004,0.94048,0.99572,0.99361,0.96999,0.18783,0.18169,0.7608,0.00864865,0.00864865,0.00864865
1367,149.847,0.27112,0.21379,0.79443,0.96049,0.99447,0.99361,0.97293,0.18836,0.18316,0.76086,0.00864766,0.00864766,0.00864766
1368,163.799,0.27988,0.22744,0.79938,0.95574,0.99709,0.99361,0.96874,0.18898,0.18144,0.76107,0.00864667,0.00864667,0.00864667
1369,177.761,0.27249,0.21776,0.79451,0.95692,0.99721,0.99361,0.96984,0.18511,0.17985,0.7613,0.00864568,0.00864568,0.00864568
1370,191.508,0.26314,0.21765,0.79624,0.95902,0.99723,0.99333,0.97359,0.18389,0.17854,0.76153,0.00864469,0.00864469,0.00864469
1371,205.687,0.27004,0.21826,0.78952,0.9572,0.99733,0.99315,0.97342,0.18785,0.18221,0.76221,0.0086437,0.0086437,0.0086437
1372,221.082,0.27514,0.2268,0.79582,0.95402,0.99669,0.99301,0.97069,0.19047,0.17985,0.76326,0.00864271,0.00864271,0.00864271
1373,235.223,0.26793,0.21383,0.79586,0.95514,0.99607,0.99315,0.96922,0.18968,0.17945,0.76327,0.00864172,0.00864172,0.00864172
1374,249.365,0.26632,0.21313,0.78864,0.95394,0.99534,0.99333,0.96498,0.19242,0.17971,0.76339,0.00864073,0.00864073,0.00864073
1375,263.709,0.26231,0.2167,0.78293,0.96014,0.99379,0.99333,0.96202,0.1901,0.17921,0.76279,0.00863974,0.00863974,0.00863974
1376,277.823,0.26693,0.21406,0.79095,0.96451,0.99069,0.99333,0.96417,0.18836,0.17916,0.76219,0.00863875,0.00863875,0.00863875
1377,292.13,0.27648,0.22843,0.79022,0.96502,0.98906,0.99333,0.96538,0.18904,0.1789,0.76185,0.00863776,0.00863776,0.00863776
1378,306.515,0.26994,0.22924,0.7847,0.96659,0.98413,0.99315,0.96093,0.18708,0.17919,0.7615,0.00863677,0.00863677,0.00863677
1379,320.468,0.27475,0.23568,0.78616,0.96306,0.98442,0.99333,0.96008,0.18625,0.17831,0.76145,0.00863578,0.00863578,0.00863578
1380,335.138,0.25474,0.2313,0.79008,0.96332,0.98433,0.99333,0.96233,0.18261,0.17715,0.76161,0.00863479,0.00863479,0.00863479
1381,349.99,0.26582,0.22641,0.78599,0.95913,0.98878,0.99333,0.96175,0.18522,0.1762,0.76249,0.0086338,0.0086338,0.0086338
1382,365.133,0.2761,0.22832,0.8013,0.94771,0.99237,0.99361,0.96275,0.18755,0.17564,0.76331,0.00863281,0.00863281,0.00863281
1383,379.84,0.27045,0.22557,0.80163,0.94254,0.99241,0.99361,0.96068,0.1917,0.17684,0.76393,0.00863182,0.00863182,0.00863182
1384,394.26,0.25651,0.21833,0.7966,0.94123,0.98598,0.99361,0.96164,0.19299,0.17545,0.76431,0.00863083,0.00863083,0.00863083
1385,408.27,0.25704,0.207,0.78341,0.94593,0.98303,0.99361,0.96392,0.18512,0.17394,0.76393,0.00862984,0.00862984,0.00862984
1386,422.788,0.25962,0.22214,0.79524,0.94084,0.98308,0.99361,0.96675,0.18536,0.17469,0.76387,0.00862885,0.00862885,0.00862885
1387,436.881,0.26553,0.22543,0.79952,0.93014,0.99379,0.99361,0.9679,0.1839,0.17286,0.76389,0.00862786,0.00862786,0.00862786
1388,450.678,0.26514,0.21954,0.79458,0.94383,0.99319,0.99361,0.97321,0.18382,0.17287,0.76455,0.00862687,0.00862687,0.00862687
