epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1377,1267.28,0.26205,0.20664,0.77172,0.96282,0.99516,0.98698,0.97192,0.17841,0.15496,0.75134,0.00863776,0.00863776,0.00863776
1378,1290.55,0.26606,0.21941,0.79825,0.95936,0.99518,0.98693,0.97032,0.17905,0.15592,0.7516,0.00863677,0.00863677,0.00863677
1379,1315.57,0.27832,0.21683,0.79648,0.953,0.99128,0.98703,0.96837,0.18114,0.15796,0.75194,0.00863578,0.00863578,0.00863578
1380,1340.18,0.27326,0.21958,0.7958,0.94781,0.99159,0.98703,0.96699,0.18238,0.157,0.75199,0.00863479,0.00863479,0.00863479
1381,1364.25,0.266,0.21791,0.79728,0.95346,0.99211,0.99158,0.97453,0.18258,0.15506,0.75239,0.0086338,0.0086338,0.0086338
1382,1386.79,0.28842,0.23251,0.80356,0.95372,0.99229,0.99158,0.97376,0.1821,0.15575,0.75226,0.00863281,0.00863281,0.00863281
1383,1423.04,0.27,0.21797,0.79311,0.95943,0.98527,0.99158,0.97309,0.18205,0.15568,0.75186,0.00863182,0.00863182,0.00863182
1384,1445.71,0.27704,0.2296,0.79299,0.96082,0.98464,0.99153,0.97681,0.18247,0.15816,0.75144,0.00863083,0.00863083,0.00863083
1385,1470.88,0.26555,0.22373,0.79922,0.95728,0.99036,0.99135,0.97393,0.18036,0.15547,0.75123,0.00862984,0.00862984,0.00862984
1386,1494.71,0.27155,0.21837,0.80029,0.95574,0.99193,0.99146,0.9753,0.1786,0.15529,0.75094,0.00862885,0.00862885,0.00862885
1387,1518.71,0.26821,0.2331,0.80095,0.9432,0.99503,0.9913,0.97189,0.17746,0.15472,0.7513,0.00862786,0.00862786,0.00862786
1388,1542.42,0.27825,0.23228,0.79572,0.9426,0.98576,0.9913,0.97312,0.17871,0.15457,0.75162,0.00862687,0.00862687,0.00862687
1389,1566.35,0.28425,0.22955,0.80347,0.94419,0.99507,0.99114,0.97263,0.1781,0.15485,0.75184,0.00862588,0.00862588,0.00862588
1390,1591.14,0.28446,0.22931,0.804,0.94459,0.99518,0.99112,0.97119,0.17912,0.15583,0.75199,0.00862489,0.00862489,0.00862489
1391,1616.46,0.29703,0.22998,0.80506,0.95385,0.99497,0.99106,0.96957,0.18467,0.15762,0.75245,0.0086239,0.0086239,0.0086239
1392,1639.1,0.27646,0.22188,0.79973,0.95957,0.98565,0.99102,0.96724,0.18834,0.15831,0.75275,0.00862291,0.00862291,0.00862291
1393,1662.47,0.29313,0.23084,0.80198,0.953,0.97611,0.99107,0.97076,0.18863,0.15819,0.75246,0.00862192,0.00862192,0.00862192
1394,1685.03,0.29559,0.23928,0.8069,0.95901,0.97604,0.99127,0.96942,0.18854,0.15859,0.7524,0.00862093,0.00862093,0.00862093
1395,1708.7,0.29304,0.236,0.80347,0.96185,0.9763,0.99133,0.97048,0.18881,0.15958,0.75261,0.00861994,0.00861994,0.00861994
1396,1731.47,0.28881,0.23877,0.80669,0.95614,0.9861,0.99122,0.97323,0.18853,0.1586,0.75297,0.00861895,0.00861895,0.00861895
1397,1754.33,0.29828,0.24329,0.80949,0.94221,0.98618,0.99122,0.97014,0.18673,0.16087,0.7535,0.00861796,0.00861796,0.00861796
1398,1779.17,0.29068,0.23595,0.79586,0.93069,0.99552,0.99125,0.97335,0.1859,0.1613,0.75353,0.00861697,0.00861697,0.00861697
1399,1801.89,0.28839,0.23076,0.80488,0.93544,0.99552,0.99133,0.97152,0.18792,0.16074,0.75332,0.00861598,0.00861598,0.00861598
1400,1826.92,0.29505,0.23237,0.79842,0.93642,0.9862,0.99152,0.96889,0.18889,0.16084,0.75309,0.00861499,0.00861499,0.00861499
1401,1850.6,0.29818,0.23404,0.794,0.94532,0.98583,0.99162,0.96905,0.18903,0.16331,0.75287,0.008614,0.008614,0.008614
1402,1874.09,0.28225,0.2306,0.80094,0.96187,0.97639,0.99194,0.97105,0.18857,0.16256,0.75297,0.00861301,0.00861301,0.00861301
1403,1897.28,0.30485,0.22447,0.80035,0.96158,0.96702,0.99205,0.97001,0.18718,0.16115,0.75267,0.00861202,0.00861202,0.00861202
1404,1920.52,0.30006,0.23155,0.80444,0.95253,0.96714,0.9921,0.96943,0.18517,0.15924,0.7524,0.00861103,0.00861103,0.00861103
1405,1946.82,0.28706,0.2234,0.79925,0.94014,0.98583,0.99216,0.97276,0.18448,0.16002,0.7522,0.00861004,0.00861004,0.00861004
1406,1978.93,0.30143,0.22594,0.80701,0.94205,0.97648,0.99223,0.97098,0.18353,0.15924,0.75205,0.00860905,0.00860905,0.00860905
1407,2002.92,0.29131,0.22574,0.80304,0.9473,0.98583,0.99223,0.97135,0.18059,0.1577,0.75158,0.00860806,0.00860806,0.00860806
1408,2026.75,0.30071,0.23352,0.81446,0.94708,0.98583,0.99216,0.96953,0.18031,0.1572,0.75158,0.00860707,0.00860707,0.00860707
1409,2051.6,0.28622,0.22939,0.80355,0.95048,0.9857,0.99189,0.97073,0.18081,0.15622,0.75207,0.00860608,0.00860608,0.00860608
1410,2075.44,0.29606,0.21734,0.79868,0.94794,0.97679,0.99163,0.97069,0.17902,0.15581,0.75222,0.00860509,0.00860509,0.00860509
1411,2098.9,0.31405,0.24216,0.81053,0.9605,0.97486,0.99163,0.97089,0.18091,0.15518,0.75284,0.0086041,0.0086041,0.0086041
1412,2122.47,0.28397,0.22347,0.80034,0.96468,0.96449,0.9915,0.97272,0.18168,0.15616,0.75265,0.00860311,0.00860311,0.00860311
1413,2145.52,0.29708,0.23389,0.81023,0.94868,0.97686,0.99142,0.97048,0.18354,0.15865,0.75259,0.00860212,0.00860212,0.00860212
1414,2169.95,0.29361,0.23598,0.80085,0.96338,0.97453,0.99137,0.96906,0.18651,0.1601,0.75288,0.00860113,0.00860113,0.00860113
1415,2196.22,0.29036,0.23051,0.8145,0.95007,0.97686,0.9914,0.97117,0.18804,0.15907,0.75343,0.00860014,0.00860014,0.00860014
1416,2220.06,0.28769,0.23267,0.8043,0.95093,0.9862,0.99163,0.96906,0.18804,0.15995,0.75335,0.00859915,0.00859915,0.00859915
1417,2243.64,0.29537,0.2475,0.80623,0.96493,0.97583,0.99189,0.96812,0.18644,0.1601,0.75267,0.00859816,0.00859816,0.00859816
1418,2267.83,0.2951,0.24756,0.80942,0.96256,0.97329,0.99174,0.96907,0.18809,0.16012,0.75289,0.00859717,0.00859717,0.00859717
1419,2293.04,0.29969,0.24167,0.80946,0.95882,0.96696,0.99168,0.96716,0.18671,0.15998,0.75289,0.00859618,0.00859618,0.00859618
1420,2318.75,0.28359,0.25303,0.81048,0.95628,0.96729,0.98709,0.96716,0.18289,0.15692,0.75251,0.00859519,0.00859519,0.00859519
1421,2342.42,0.28486,0.23273,0.79916,0.95801,0.96751,0.98681,0.96636,0.18309,0.15669,0.75242,0.0085942,0.0085942,0.0085942
1422,2365.38,0.28855,0.23916,0.80439,0.94919,0.97686,0.98668,0.96856,0.18492,0.15794,0.75262,0.00859321,0.00859321,0.00859321
1423,2390.41,0.28803,0.24022,0.799,0.95579,0.97519,0.99128,0.97425,0.18733,0.16124,0.75272,0.00859222,0.00859222,0.00859222
1424,2415.78,0.29793,0.23531,0.8149,0.93463,0.9851,0.99119,0.96993,0.18743,0.16181,0.7527,0.00859123,0.00859123,0.00859123
1425,2440,0.29015,0.24141,0.8017,0.93901,0.99555,0.99108,0.96642,0.18854,0.16192,0.75268,0.00859024,0.00859024,0.00859024
1426,2463.64,0.29359,0.23613,0.80657,0.9502,0.99533,0.98646,0.96395,0.18685,0.16028,0.75231,0.00858925,0.00858925,0.00858925
1427,2487.9,0.28619,0.22498,0.80299,0.94937,0.99547,0.9866,0.9584,0.18553,0.16019,0.75211,0.00858826,0.00858826,0.00858826
1428,2511.75,0.29514,0.2341,0.80159,0.94983,0.98612,0.98654,0.95898,0.1862,0.15994,0.75232,0.00858727,0.00858727,0.00858727
1429,2538.04,0.29954,0.22728,0.80124,0.95177,0.98444,0.98692,0.96398,0.18603,0.16139,0.75235,0.00858628,0.00858628,0.00858628
1430,2564.44,0.2948,0.23919,0.80267,0.95123,0.98411,0.98673,0.96426,0.18829,0.16109,0.75279,0.00858529,0.00858529,0.00858529
1431,2587.59,0.29471,0.24166,0.80052,0.95326,0.98396,0.98636,0.96323,0.19277,0.16155,0.75291,0.0085843,0.0085843,0.0085843
1432,2610.83,0.30073,0.24389,0.80432,0.95498,0.99383,0.9863,0.96234,0.19243,0.1622,0.75255,0.00858331,0.00858331,0.00858331
1433,2635.15,0.30018,0.24048,0.80478,0.95583,0.99069,0.9863,0.96611,0.18642,0.16146,0.75189,0.00858232,0.00858232,0.00858232
1434,2661.72,0.29611,0.2472,0.80557,0.95402,0.99018,0.98634,0.96555,0.18384,0.16001,0.75181,0.00858133,0.00858133,0.00858133
1435,2686.73,0.30213,0.24219,0.80405,0.95093,0.98411,0.98634,0.96563,0.18306,0.15905,0.75212,0.00858034,0.00858034,0.00858034
1436,2721.51,0.30256,0.243,0.81422,0.94948,0.97462,0.98637,0.96494,0.18276,0.15823,0.75233,0.00857935,0.00857935,0.00857935
1437,2750.98,0.27978,0.22422,0.80182,0.96096,0.97241,0.98676,0.96642,0.18244,0.15844,0.75248,0.00857836,0.00857836,0.00857836
1438,2777.15,0.30656,0.24353,0.80034,0.95871,0.97379,0.98679,0.96884,0.18355,0.15946,0.75254,0.00857737,0.00857737,0.00857737
1439,2803.96,0.28909,0.23951,0.80688,0.9589,0.98536,0.98677,0.96726,0.1828,0.15983,0.75249,0.00857638,0.00857638,0.00857638
1323,28.1984,0.25781,0.21346,0.79954,0.95736,0.99499,0.99156,0.97376,0.17975,0.15952,0.7528,0.00869122,0.00869122,0.00869122
1324,51.2198,0.26176,0.21596,0.79434,0.95995,0.98558,0.99156,0.97546,0.17864,0.15995,0.75232,0.00869023,0.00869023,0.00869023
1325,74.4366,0.27149,0.21519,0.79244,0.95907,0.98552,0.9914,0.97889,0.17416,0.15758,0.75159,0.00868924,0.00868924,0.00868924
1326,96.6053,0.2685,0.21589,0.79408,0.95695,0.98557,0.99134,0.97904,0.175,0.15805,0.75116,0.00868825,0.00868825,0.00868825
1327,120.042,0.28094,0.2295,0.79754,0.95288,0.97659,0.99141,0.97675,0.17689,0.15654,0.75057,0.00868726,0.00868726,0.00868726
1328,144.415,0.27791,0.2244,0.79378,0.95183,0.97653,0.98672,0.96892,0.17829,0.15578,0.75035,0.00868627,0.00868627,0.00868627
1329,167.942,0.2729,0.21878,0.79859,0.94915,0.98587,0.99151,0.97215,0.18,0.15483,0.75044,0.00868528,0.00868528,0.00868528
1330,191.988,0.2775,0.21685,0.79932,0.94991,0.98587,0.99159,0.97206,0.18094,0.15479,0.75048,0.00868429,0.00868429,0.00868429
1331,215.407,0.27711,0.20899,0.78904,0.95468,0.99386,0.9916,0.97219,0.1801,0.15501,0.75054,0.0086833,0.0086833,0.0086833
1332,239.223,0.27264,0.20523,0.79349,0.95591,0.99387,0.99163,0.97226,0.17932,0.15408,0.75033,0.00868231,0.00868231,0.00868231
1333,264.798,0.27913,0.20869,0.79506,0.96132,0.99336,0.9916,0.97498,0.17838,0.15535,0.75023,0.00868132,0.00868132,0.00868132
1334,288.915,0.27761,0.20987,0.79159,0.96109,0.9932,0.99163,0.97427,0.17828,0.15552,0.75039,0.00868033,0.00868033,0.00868033
1335,312.157,0.27651,0.21116,0.79657,0.9575,0.99412,0.99185,0.97574,0.17843,0.15592,0.75048,0.00867934,0.00867934,0.00867934
1323,22.5311,0.25781,0.21346,0.79954,0.95736,0.99499,0.99156,0.97376,0.17975,0.15952,0.7528,0.00869122,0.00869122,0.00869122
1324,43.3628,0.26176,0.21596,0.79434,0.95995,0.98558,0.99156,0.97546,0.17864,0.15995,0.75232,0.00869023,0.00869023,0.00869023
1325,65.6024,0.27149,0.21519,0.79244,0.95907,0.98552,0.9914,0.97889,0.17416,0.15758,0.75159,0.00868924,0.00868924,0.00868924
1326,86.9551,0.2685,0.21589,0.79408,0.95695,0.98557,0.99134,0.97904,0.175,0.15805,0.75116,0.00868825,0.00868825,0.00868825
1327,110.209,0.28094,0.2295,0.79754,0.95288,0.97659,0.99141,0.97675,0.17689,0.15654,0.75057,0.00868726,0.00868726,0.00868726
1328,132.929,0.27791,0.2244,0.79378,0.95183,0.97653,0.98672,0.96892,0.17829,0.15578,0.75035,0.00868627,0.00868627,0.00868627
1329,154.672,0.2729,0.21878,0.79859,0.94915,0.98587,0.99151,0.97215,0.18,0.15483,0.75044,0.00868528,0.00868528,0.00868528
1330,177.446,0.2775,0.21685,0.79932,0.94991,0.98587,0.99159,0.97206,0.18094,0.15479,0.75048,0.00868429,0.00868429,0.00868429
1331,200.845,0.27711,0.20899,0.78904,0.95468,0.99386,0.9916,0.97219,0.1801,0.15501,0.75054,0.0086833,0.0086833,0.0086833
1332,230.169,0.27264,0.20523,0.79349,0.95591,0.99387,0.99163,0.97226,0.17932,0.15408,0.75033,0.00868231,0.00868231,0.00868231
1333,253.78,0.27913,0.20869,0.79506,0.96132,0.99336,0.9916,0.97498,0.17838,0.15535,0.75023,0.00868132,0.00868132,0.00868132
1334,275.912,0.27761,0.20987,0.79159,0.96109,0.9932,0.99163,0.97427,0.17828,0.15552,0.75039,0.00868033,0.00868033,0.00868033
1335,299.847,0.27651,0.21116,0.79657,0.9575,0.99412,0.99185,0.97574,0.17843,0.15592,0.75048,0.00867934,0.00867934,0.00867934
1336,323.063,0.27693,0.21299,0.79079,0.95743,0.9946,0.98735,0.96918,0.17854,0.15577,0.75076,0.00867835,0.00867835,0.00867835
1337,347.166,0.26601,0.2083,0.78861,0.95585,0.98593,0.98699,0.96568,0.18073,0.15511,0.75096,0.00867736,0.00867736,0.00867736
1338,370.688,0.27435,0.20962,0.79075,0.96831,0.97655,0.98694,0.96711,0.17975,0.15614,0.75071,0.00867637,0.00867637,0.00867637
1339,394.086,0.26721,0.20719,0.80015,0.95975,0.97673,0.98714,0.9698,0.18082,0.15621,0.75068,0.00867538,0.00867538,0.00867538
1340,417.218,0.26866,0.20588,0.79505,0.96041,0.97671,0.99178,0.97402,0.18319,0.15625,0.75106,0.00867439,0.00867439,0.00867439
1341,440.606,0.26898,0.20246,0.79771,0.95603,0.97551,0.99152,0.97485,0.18292,0.15741,0.75109,0.0086734,0.0086734,0.0086734
1342,465.767,0.27793,0.20959,0.8039,0.95615,0.97495,0.99152,0.97559,0.18268,0.15945,0.75103,0.00867241,0.00867241,0.00867241
1343,490.096,0.26715,0.20583,0.79311,0.96814,0.97484,0.99152,0.9752,0.17915,0.15907,0.75065,0.00867142,0.00867142,0.00867142
1344,513.605,0.2763,0.21435,0.79944,0.97046,0.97603,0.99159,0.97757,0.1788,0.15738,0.75048,0.00867043,0.00867043,0.00867043
1345,536.064,0.27306,0.22144,0.79787,0.96508,0.97649,0.99217,0.97604,0.17911,0.1568,0.75063,0.00866944,0.00866944,0.00866944
1346,559.684,0.26279,0.21522,0.79129,0.96616,0.97603,0.99211,0.97459,0.18013,0.15577,0.75105,0.00866845,0.00866845,0.00866845
1347,581.773,0.26923,0.21817,0.7978,0.95999,0.98591,0.99207,0.97376,0.1817,0.15552,0.75198,0.00866746,0.00866746,0.00866746
1348,603.796,0.25968,0.21621,0.79339,0.96262,0.9859,0.98716,0.96695,0.18188,0.1553,0.75227,0.00866647,0.00866647,0.00866647
1349,625.714,0.26533,0.21246,0.79451,0.95709,0.99518,0.98719,0.96484,0.1811,0.15451,0.75214,0.00866548,0.00866548,0.00866548
1350,647.684,0.269,0.20163,0.78808,0.95405,0.99518,0.99189,0.97195,0.18101,0.15506,0.75228,0.00866449,0.00866449,0.00866449
1351,670.868,0.26516,0.20944,0.79286,0.95725,0.99474,0.98698,0.96403,0.1832,0.15607,0.75229,0.0086635,0.0086635,0.0086635
1352,694.332,0.28332,0.21261,0.79759,0.95427,0.99418,0.98706,0.96861,0.18673,0.15786,0.75254,0.00866251,0.00866251,0.00866251
1353,718.421,0.26756,0.20913,0.79788,0.95106,0.98583,0.98685,0.96738,0.18532,0.15722,0.75219,0.00866152,0.00866152,0.00866152
1354,745.236,0.27172,0.20717,0.79232,0.94926,0.98583,0.98685,0.97197,0.1826,0.15574,0.75208,0.00866053,0.00866053,0.00866053
1355,769.801,0.2766,0.20875,0.7976,0.94942,0.98583,0.99144,0.9742,0.1844,0.15637,0.7527,0.00865954,0.00865954,0.00865954
1356,793.377,0.27771,0.22006,0.79588,0.95208,0.9858,0.9915,0.97534,0.18292,0.15555,0.75249,0.00865855,0.00865855,0.00865855
1357,816.267,0.27179,0.22238,0.79899,0.96353,0.98337,0.99156,0.97586,0.17914,0.1562,0.75196,0.00865756,0.00865756,0.00865756
1358,840.267,0.27902,0.22124,0.78905,0.96567,0.98513,0.99156,0.97495,0.17924,0.15727,0.75209,0.00865657,0.00865657,0.00865657
1323,29.988,0.25781,0.21346,0.79954,0.95736,0.99499,0.99156,0.97376,0.17975,0.15952,0.7528,0.00869122,0.00869122,0.00869122
1324,52.9104,0.26176,0.21596,0.79434,0.95995,0.98558,0.99156,0.97546,0.17864,0.15995,0.75232,0.00869023,0.00869023,0.00869023
1325,75.092,0.27149,0.21519,0.79244,0.95907,0.98552,0.9914,0.97889,0.17416,0.15758,0.75159,0.00868924,0.00868924,0.00868924
1326,96.6635,0.2685,0.21589,0.79408,0.95695,0.98557,0.99134,0.97904,0.175,0.15805,0.75116,0.00868825,0.00868825,0.00868825
1327,119.176,0.28094,0.2295,0.79754,0.95288,0.97659,0.99141,0.97675,0.17689,0.15654,0.75057,0.00868726,0.00868726,0.00868726
1328,143.372,0.27791,0.2244,0.79378,0.95183,0.97653,0.98672,0.96892,0.17829,0.15578,0.75035,0.00868627,0.00868627,0.00868627
1329,167.942,0.2729,0.21878,0.79859,0.94915,0.98587,0.99151,0.97215,0.18,0.15483,0.75044,0.00868528,0.00868528,0.00868528
1330,194.949,0.2775,0.21685,0.79932,0.94991,0.98587,0.99159,0.97206,0.18094,0.15479,0.75048,0.00868429,0.00868429,0.00868429
1331,222.79,0.27711,0.20899,0.78904,0.95468,0.99386,0.9916,0.97219,0.1801,0.15501,0.75054,0.0086833,0.0086833,0.0086833
1332,247.874,0.27264,0.20523,0.79349,0.95591,0.99387,0.99163,0.97226,0.17932,0.15408,0.75033,0.00868231,0.00868231,0.00868231
1333,272.161,0.27913,0.20869,0.79506,0.96132,0.99336,0.9916,0.97498,0.17838,0.15535,0.75023,0.00868132,0.00868132,0.00868132
1334,296.54,0.27761,0.20987,0.79159,0.96109,0.9932,0.99163,0.97427,0.17828,0.15552,0.75039,0.00868033,0.00868033,0.00868033
1335,319.455,0.27651,0.21116,0.79657,0.9575,0.99412,0.99185,0.97574,0.17843,0.15592,0.75048,0.00867934,0.00867934,0.00867934
1336,342.647,0.27693,0.21299,0.79079,0.95743,0.9946,0.98735,0.96918,0.17854,0.15577,0.75076,0.00867835,0.00867835,0.00867835
1337,365.526,0.26601,0.2083,0.78861,0.95585,0.98593,0.98699,0.96568,0.18073,0.15511,0.75096,0.00867736,0.00867736,0.00867736
1338,387.887,0.27435,0.20962,0.79075,0.96831,0.97655,0.98694,0.96711,0.17975,0.15614,0.75071,0.00867637,0.00867637,0.00867637
1339,411.805,0.26721,0.20719,0.80015,0.95975,0.97673,0.98714,0.9698,0.18082,0.15621,0.75068,0.00867538,0.00867538,0.00867538
1340,439.688,0.26866,0.20588,0.79505,0.96041,0.97671,0.99178,0.97402,0.18319,0.15625,0.75106,0.00867439,0.00867439,0.00867439
1341,466.851,0.26898,0.20246,0.79771,0.95603,0.97551,0.99152,0.97485,0.18292,0.15741,0.75109,0.0086734,0.0086734,0.0086734
1342,492.799,0.27793,0.20959,0.8039,0.95615,0.97495,0.99152,0.97559,0.18268,0.15945,0.75103,0.00867241,0.00867241,0.00867241
1323,37.1058,0.25781,0.21346,0.79954,0.95736,0.99499,0.99156,0.97376,0.17975,0.15952,0.7528,0.00869122,0.00869122,0.00869122
1324,65.3455,0.26176,0.21596,0.79434,0.95995,0.98558,0.99156,0.97546,0.17864,0.15995,0.75232,0.00869023,0.00869023,0.00869023
1325,98.1332,0.27149,0.21519,0.79244,0.95907,0.98552,0.9914,0.97889,0.17416,0.15758,0.75159,0.00868924,0.00868924,0.00868924
1326,129.002,0.2685,0.21589,0.79408,0.95695,0.98557,0.99134,0.97904,0.175,0.15805,0.75116,0.00868825,0.00868825,0.00868825
1327,160.205,0.28094,0.2295,0.79754,0.95288,0.97659,0.99141,0.97675,0.17689,0.15654,0.75057,0.00868726,0.00868726,0.00868726
1328,190.047,0.27791,0.2244,0.79378,0.95183,0.97653,0.98672,0.96892,0.17829,0.15578,0.75035,0.00868627,0.00868627,0.00868627
1329,220.577,0.2729,0.21878,0.79859,0.94915,0.98587,0.99151,0.97215,0.18,0.15483,0.75044,0.00868528,0.00868528,0.00868528
1330,250.575,0.2775,0.21685,0.79932,0.94991,0.98587,0.99159,0.97206,0.18094,0.15479,0.75048,0.00868429,0.00868429,0.00868429
1331,280.669,0.27711,0.20899,0.78904,0.95468,0.99386,0.9916,0.97219,0.1801,0.15501,0.75054,0.0086833,0.0086833,0.0086833
1332,319.019,0.27264,0.20523,0.79349,0.95591,0.99387,0.99163,0.97226,0.17932,0.15408,0.75033,0.00868231,0.00868231,0.00868231
1333,353.679,0.27913,0.20869,0.79506,0.96132,0.99336,0.9916,0.97498,0.17838,0.15535,0.75023,0.00868132,0.00868132,0.00868132
1334,388.257,0.27761,0.20987,0.79159,0.96109,0.9932,0.99163,0.97427,0.17828,0.15552,0.75039,0.00868033,0.00868033,0.00868033
1335,427.16,0.27651,0.21116,0.79657,0.9575,0.99412,0.99185,0.97574,0.17843,0.15592,0.75048,0.00867934,0.00867934,0.00867934
1336,466.609,0.27693,0.21299,0.79079,0.95743,0.9946,0.98735,0.96918,0.17854,0.15577,0.75076,0.00867835,0.00867835,0.00867835
1337,500.918,0.26601,0.2083,0.78861,0.95585,0.98593,0.98699,0.96568,0.18073,0.15511,0.75096,0.00867736,0.00867736,0.00867736
1338,537.11,0.27435,0.20962,0.79075,0.96831,0.97655,0.98694,0.96711,0.17975,0.15614,0.75071,0.00867637,0.00867637,0.00867637
1339,572.684,0.26721,0.20719,0.80015,0.95975,0.97673,0.98714,0.9698,0.18082,0.15621,0.75068,0.00867538,0.00867538,0.00867538
1340,616.315,0.26866,0.20588,0.79505,0.96041,0.97671,0.99178,0.97402,0.18319,0.15625,0.75106,0.00867439,0.00867439,0.00867439
1341,657.482,0.26898,0.20246,0.79771,0.95603,0.97551,0.99152,0.97485,0.18292,0.15741,0.75109,0.0086734,0.0086734,0.0086734
1323,39.3535,0.25781,0.21346,0.79954,0.95736,0.99499,0.99156,0.97376,0.17975,0.15952,0.7528,0.00869122,0.00869122,0.00869122
1324,68.3872,0.26176,0.21596,0.79434,0.95995,0.98558,0.99156,0.97546,0.17864,0.15995,0.75232,0.00869023,0.00869023,0.00869023
1325,102.66,0.27149,0.21519,0.79244,0.95907,0.98552,0.9914,0.97889,0.17416,0.15758,0.75159,0.00868924,0.00868924,0.00868924
1326,135.03,0.2685,0.21589,0.79408,0.95695,0.98557,0.99134,0.97904,0.175,0.15805,0.75116,0.00868825,0.00868825,0.00868825
1327,167.456,0.28094,0.2295,0.79754,0.95288,0.97659,0.99141,0.97675,0.17689,0.15654,0.75057,0.00868726,0.00868726,0.00868726
1328,198.354,0.27791,0.2244,0.79378,0.95183,0.97653,0.98672,0.96892,0.17829,0.15578,0.75035,0.00868627,0.00868627,0.00868627
1329,229.896,0.2729,0.21878,0.79859,0.94915,0.98587,0.99151,0.97215,0.18,0.15483,0.75044,0.00868528,0.00868528,0.00868528
1330,260.994,0.2775,0.21685,0.79932,0.94991,0.98587,0.99159,0.97206,0.18094,0.15479,0.75048,0.00868429,0.00868429,0.00868429
1331,292.598,0.27711,0.20899,0.78904,0.95468,0.99386,0.9916,0.97219,0.1801,0.15501,0.75054,0.0086833,0.0086833,0.0086833
1332,331.281,0.27264,0.20523,0.79349,0.95591,0.99387,0.99163,0.97226,0.17932,0.15408,0.75033,0.00868231,0.00868231,0.00868231
1333,367.594,0.27913,0.20869,0.79506,0.96132,0.99336,0.9916,0.97498,0.17838,0.15535,0.75023,0.00868132,0.00868132,0.00868132
1334,403.989,0.27761,0.20987,0.79159,0.96109,0.9932,0.99163,0.97427,0.17828,0.15552,0.75039,0.00868033,0.00868033,0.00868033
1335,442.809,0.27651,0.21116,0.79657,0.9575,0.99412,0.99185,0.97574,0.17843,0.15592,0.75048,0.00867934,0.00867934,0.00867934
1336,482.291,0.27693,0.21299,0.79079,0.95743,0.9946,0.98735,0.96918,0.17854,0.15577,0.75076,0.00867835,0.00867835,0.00867835
1337,517.853,0.26601,0.2083,0.78861,0.95585,0.98593,0.98699,0.96568,0.18073,0.15511,0.75096,0.00867736,0.00867736,0.00867736
1338,554.549,0.27435,0.20962,0.79075,0.96831,0.97655,0.98694,0.96711,0.17975,0.15614,0.75071,0.00867637,0.00867637,0.00867637
1339,590.431,0.26721,0.20719,0.80015,0.95975,0.97673,0.98714,0.9698,0.18082,0.15621,0.75068,0.00867538,0.00867538,0.00867538
1340,626.466,0.26866,0.20588,0.79505,0.96041,0.97671,0.99178,0.97402,0.18319,0.15625,0.75106,0.00867439,0.00867439,0.00867439
1341,663.488,0.26898,0.20246,0.79771,0.95603,0.97551,0.99152,0.97485,0.18292,0.15741,0.75109,0.0086734,0.0086734,0.0086734
1342,698.406,0.27793,0.20959,0.8039,0.95615,0.97495,0.99152,0.97559,0.18268,0.15945,0.75103,0.00867241,0.00867241,0.00867241
1343,733.95,0.26715,0.20583,0.79311,0.96814,0.97484,0.99152,0.9752,0.17915,0.15907,0.75065,0.00867142,0.00867142,0.00867142
1344,770.427,0.2763,0.21435,0.79944,0.97046,0.97603,0.99159,0.97757,0.1788,0.15738,0.75048,0.00867043,0.00867043,0.00867043
1345,805.449,0.27306,0.22144,0.79787,0.96508,0.97649,0.99217,0.97604,0.17911,0.1568,0.75063,0.00866944,0.00866944,0.00866944
1346,841.74,0.26279,0.21522,0.79129,0.96616,0.97603,0.99211,0.97459,0.18013,0.15577,0.75105,0.00866845,0.00866845,0.00866845
1347,875.58,0.26923,0.21817,0.7978,0.95999,0.98591,0.99207,0.97376,0.1817,0.15552,0.75198,0.00866746,0.00866746,0.00866746
1348,910.471,0.25968,0.21621,0.79339,0.96262,0.9859,0.98716,0.96695,0.18188,0.1553,0.75227,0.00866647,0.00866647,0.00866647
1349,945.65,0.26533,0.21246,0.79451,0.95709,0.99518,0.98719,0.96484,0.1811,0.15451,0.75214,0.00866548,0.00866548,0.00866548
1350,982.052,0.269,0.20163,0.78808,0.95405,0.99518,0.99189,0.97195,0.18101,0.15506,0.75228,0.00866449,0.00866449,0.00866449
1351,1017.45,0.26516,0.20944,0.79286,0.95725,0.99474,0.98698,0.96403,0.1832,0.15607,0.75229,0.0086635,0.0086635,0.0086635
1352,1049.91,0.28332,0.21261,0.79759,0.95427,0.99418,0.98706,0.96861,0.18673,0.15786,0.75254,0.00866251,0.00866251,0.00866251
1353,1084.45,0.26756,0.20913,0.79788,0.95106,0.98583,0.98685,0.96738,0.18532,0.15722,0.75219,0.00866152,0.00866152,0.00866152
1354,1121.55,0.27172,0.20717,0.79232,0.94926,0.98583,0.98685,0.97197,0.1826,0.15574,0.75208,0.00866053,0.00866053,0.00866053
1355,1154.79,0.2766,0.20875,0.7976,0.94942,0.98583,0.99144,0.9742,0.1844,0.15637,0.7527,0.00865954,0.00865954,0.00865954
